,candidate,text,sentiment
8090,Donald Trump,RT @sunny_in_MN: Here’s a bunch of names and non-profits that funded or are funding tRump. https://t.co/FlE0P9t8az,neutral
8091,Donald Trump,https://t.co/vqogwRl3M7,neutral
8092,Donald Trump,"Last night, Putin, Zelensky &amp; Macron held a marathon negotiating session. This morning Donald Trump heard articles… https://t.co/PZxqIxcwxD",neutral
8093,Donald Trump,https://t.co/NUBJTwv8Lt,neutral
8094,Donald Trump,"@realDonaldTrump President Donald J Trump*

*Impeached",neutral
8095,Donald Trump,UPDATE: Democrats have announced two articles of impeachment charging President Donald Trump with abuse of power an… https://t.co/H8RWgZUeQT,neutral
8096,Donald Trump,"RT @LavenderProf: Donald Trump is a cheat, illegitimately elected to the office of President of the United States, who has abused the power…",neutral
8097,Donald Trump,"After 243 years as a Republic, Donald J. Trump will be just the third President in the history of the United States… https://t.co/WraYAitlrX",neutral
8098,Donald Trump,We called for impeachment from the start because Donald Trump had already publicly asked for a foreign government’s… https://t.co/a3HWqs6xsj,negative
8099,Donald Trump,"Donald Trump is a cheat, illegitimately elected to the office of President of the United States, who has abused the… https://t.co/zqlGMQbIu9",neutral
8100,Donald Trump,"RT @molly_coleman: Not sure why this is so important, or if it’s worth your time? Look no further than @imillhiser’s article, just out this…",positive
8101,Donald Trump,RT @StarTribune: Several church leaders are urging a North Dakota county not to be the nation's first to refuse new refugees since Presiden…,positive
8102,Donald Trump,Perfect timing for thus headline. Trump to meet with Russian Foreign Minister Sergey Lavrov Tuesday - CNNPolitics https://t.co/4fEl2gAupm,positive
8103,Donald Trump,pro nato propaganda RT @Alleswelling: Donald Trump's grand Russia conspiracy just fell apart - CNNPolitics So since… https://t.co/Jq4WaSRBXT,positive
8104,Donald Trump,"For all of those who continue to cry that impeachment removes the “will of the people” here’s a thought.

Don’t col… https://t.co/Ln3ZlQuiS3",neutral
8105,Donald Trump,https://t.co/ZZg2JQqOqJ,neutral
8106,Donald Trump,@revrrlewis The real question is ...Why is it that everytime something turns out bad for Donald Trump idiots like t… https://t.co/MA9X8wdzgc,negative
8107,Donald Trump,"@realDonaldTrump @WhiteHouse Twas the night before impeachment and all the through the 
rally, not a creature was s… https://t.co/nhB0EgIjwE",neutral
8108,Donald Trump,"@KHiveQueenB He is the left wing version of Donald Trump, followed by a cult of followers who would do, say, and de… https://t.co/cONMyFAtd3",neutral
8109,Donald Trump,@joncoopertweets Donald Trump is a disease. Is cancer good for anyone other than the medical industry? Trump’s supp… https://t.co/31aZ638KYn,positive
8110,Donald Trump,https://t.co/fbfpHcORK1,neutral
8111,Donald Trump,Donald J. Trump is guilty as hell and must be removed from office. https://t.co/Zae0AUKPoM,negative
8112,Donald Trump,"@JohnJHarwood The only person who is perpetrating an ""organized destruction"" of ""God's Eternal Law"" is Donald Trump… https://t.co/zCX1cxsvrI",neutral
8113,Donald Trump,"RT @JJManring: DONALD TRUMP, OVAL OFFICE OCCUPANT Also, a slow motion train wreck when it comes to national security 😢🚨🚨🚨🚨🚨
cc @CIA @FBI @W…",negative
8114,Donald Trump,@JohnBrennan @realDonaldTrump My message saying you are full of crap was for John Brennan and NOT for Donald Trump.,negative
8115,Donald Trump,"RT @IlhanMN: A Saudi national committed a terrorist act on our soil, taking the lives of three servicemen, and the President of the United…",neutral
8116,Donald Trump,Of course #IGReport clears them all. This is Donald Trump we are taking about. The head of the conspiracy party tha… https://t.co/bYpijtPk3a,neutral
8117,Donald Trump,"RT @jennahannee: @LindseyGrahamSC @seanhannity Tomorrow morning Donald Trump is meeting with Russia ,the enemy in the Oval office. 
This is…",neutral
8118,Donald Trump,"Due To Donald Trump, Nearly Half Of Military Now Believes Russia Is An ‘Ally,’ Reagan Foundation Survey Finds… https://t.co/ahUANZEXkS",negative
8119,Donald Trump,@FuriousLomax @FUtrump13 @thehill Bias is treating Donald Trump as if he’s innocent when he has a long history of dirty dealings,negative
8120,Donald Trump,"@FuriousLomax @FUtrump13 @thehill Objectively; Donald Trump is dishonest and he has been sued upwards of 4,000 times.",negative
8121,Donald Trump,@swimmerbr78 @JeanRobertMarc “Do these gigantic fake eyelashes help disguise the bags under my eyes from another sl… https://t.co/hsXUwt8Mh2,negative
8122,Donald Trump,"RT @TheMinnesotaSun: Historian Doug Wead described President Donald Trump as a “calculated” and “purposeful” leader
https://t.co/fHLp57U0T5",neutral
8123,Donald Trump,Democratic and Republican leaders of the U.S. House Judiciary Committee laid out sharply divergent views Monday for… https://t.co/JDh2QbwQYg,negative
8124,Donald Trump,"Historian Doug Wead described President Donald Trump as a “calculated” and “purposeful” leader
https://t.co/fHLp57U0T5",neutral
8125,Donald Trump,Russian Foreign Minister Sergei Lavrov heads to Washington for hastily scheduled meetings with Secretary of State M… https://t.co/MLyFymDLs5,negative
8126,Donald Trump,"RT @OOOlson: Boris Johnson refuses to look at photo of child on hospital floor, takes reporter's phone and puts it in his pocket https://t.…",neutral
8127,Donald Trump,We need to get money out of politics! And that's why Buttigieg and Biden cannot be allowed to be our candidate. Bot… https://t.co/mAqN7DV2wC,neutral
8128,Donald Trump,"A North Dakota county on Monday voted to accept no more than 25 refugees next year, after initially signaling it wo… https://t.co/UbN0JLC6oa",negative
8129,Donald Trump,"@LindseyGrahamSC @seanhannity Tomorrow morning Donald Trump is meeting with Russia ,the enemy in the Oval office.… https://t.co/VCTlCGkDZI",neutral
8130,Donald Trump,Here's The Side Of Donald Trump That The Media Will Never Show You https://t.co/7vdGA6wrC8,neutral
8131,Donald Trump,"#IGReport #LastWord #11thhour

#Flynn had his layers mess with the Judges &amp; the court system for over a year based… https://t.co/iMjeuNbtKX",negative
8132,Donald Trump,RT @whstancil: Our entire elite political and media apparatus has become a machine for producing overcomplicated arguments for why Actually…,neutral
8133,Donald Trump,Just watch this for a master class in laying out the case against Donald J Trump. https://t.co/7AS6nqp0uO,neutral
8134,Donald Trump,"RT @NicoletteMpls: This is what Donald Trump has done, he’s made the worst of society think they can run for office. ~ GOP Candidate Runnin…",negative
8135,Donald Trump,"Boris Johnson refuses to look at photo of child on hospital floor, takes reporter's phone and puts it in his pocket… https://t.co/l3iuuhRAAh",neutral
8136,Donald Trump,"This is what Donald Trump has done, he’s made the worst of society think they can run for office. ~ GOP Candidate R… https://t.co/L1Q5HiT2Lj",negative
8137,Donald Trump,"RT @JCA_MN: ""You're not going to vote for the wealth tax... you're going to be my biggest supporters because you'll be out of business in a…",neutral
8138,Donald Trump,The reason is Donald Trump is murdering the KURDS-THEY HAD NO IDEA-R WE THAT STUPID TO LISTEN TO KENTUCKY interpret… https://t.co/NMqZmf8eoL,negative
8139,Donald Trump,Here’s a bunch of names and non-profits that funded or are funding tRump. https://t.co/FlE0P9t8az,neutral
8140,Donald Trump,"RT @Jamestu33843822: @ThePierreWilson @RealCandaceO Candace Owens is the biggest con artist in the Republican party,  beside her leader Don…",neutral
8141,Donald Trump,"@ThePierreWilson @RealCandaceO Candace Owens is the biggest con artist in the Republican party,  beside her leader Donald Trump!",neutral
8142,Donald Trump,Donald Trump's grand Russia conspiracy just fell apart - CNNPolitics. Yes yes. It is important to remember trump un… https://t.co/cGti9KfaOj,positive
8143,Donald Trump,AP sources: Democrats poised to unveil 2 articles of impeachment against President Donald Trump.,neutral
8144,Donald Trump,Christopher Steele had MORE sex claims against Donald Trump https://t.co/NzopRyDsEI via @MailOnline,positive
8145,Donald Trump,"Oh Donald! Oh Donald! I love you so much Donald! 

Just watch #trump enact the lovers, but this time imagine it’s… https://t.co/peT0vgKu85",positive
8146,Donald Trump,@LindseyGrahamSC @realDonaldTrump Please stop these lies u know Donald Trump was wrong for what he done ..its sad t… https://t.co/xNMGxTXRO5,negative
8147,Donald Trump,Donald Trump Criticizes FBI Director Christopher Wray for Inspector General Report Reaction https://t.co/PKaqUae9fZ via @BreitbartNews,positive
8148,Donald Trump,RT @geezer_one: We The People (Even an Ever Growing Number of Democrats) trust that President Donald Trump has America's best interest at h…,positive
8149,Donald Trump,"RT @MPBOnline: WATCH LIVE: House Democrats unveil 2 articles of impeachment against Trump 
House Democrats announced two articles of impeac…",positive
8150,Donald Trump,@SpeakerPelosi Defend our democracy from EVIL democrats and RE-ELECTING PRESIDENT DONALD J. TRUMP!!🇺🇸🐘😁👍,negative
8151,Donald Trump,"WATCH LIVE: House Democrats unveil 2 articles of impeachment against Trump 
House Democrats announced two articles… https://t.co/l9WEkV9Ahx",positive
8152,Donald Trump,"RT @ashtonpittman: Donald Trump &amp; the GOP for years falsely claimed Hillary Clinton used the Clinton Foundation for self gain.

A judge jus…",negative
8153,Donald Trump,"@SpeakerPelosi @RepRichardNeal You really need to stop swigging vodka!  Donald Trump, our president,  made this hap… https://t.co/7wu8OB6OUA",positive
8154,Donald Trump,@askawareness101 @thehowie @realDonaldTrump Absolutely the President did absolutely nothing wrong... and God has hi… https://t.co/xf3hpo55mJ,negative
8155,Donald Trump,RT @David_MagaUSA: Bring it on. I wanna see Schiff on the stand. #WhereUsHunter  will be found. https://t.co/sdHKcgS05d,neutral
8156,Donald Trump,RT @Rachel_McRea: Pelosi and Dems announce two articles of impeachment against Trump https://t.co/rDUkodgO6r @MailOnline,neutral
8157,Donald Trump,"RT @Rachel_McRea: Democrats unveil articles of impeachment against Trump – live

https://t.co/wikH58pJ4O",positive
8158,Donald Trump,"House Democrats Unveil Articles Of Impeachment Against Donald Trump
https://t.co/ADklx4p07h",neutral
8159,Donald Trump,"Democrats unveil articles of impeachment against Trump – live

https://t.co/wikH58pJ4O",positive
8160,Donald Trump,Pelosi and Dems announce two articles of impeachment against Trump https://t.co/rDUkodgO6r @MailOnline,neutral
8161,Donald Trump,RT @wdam: #BREAKING: Democrats have announced two articles of impeachment charging President Donald Trump with abuse of power and obstructi…,neutral
8162,Donald Trump,@renato_mariotti It is amazing how much power that Donald Trump now has over individuals that were once considered… https://t.co/mLepX6q2aP,positive
8163,Donald Trump,#BREAKING: Democrats have announced two articles of impeachment charging President Donald Trump with abuse of power… https://t.co/RvJbpJHhM8,neutral
8164,Donald Trump,@TomFitton What can we do??   I do NOT want Donald Trump impeached!!,neutral
8165,Donald Trump,Live Updates: House Democrats unveil draft articles of impeachment against President Donald Trump https://t.co/Yk38XVFAbc,positive
8166,Donald Trump,"House Democrats Unveil Articles Of Impeachment Against Donald Trump
https://t.co/z47lYrVL5c",neutral
8167,Donald Trump,House Democrats are poised to unveil two articles of impeachment against President Donald Trump — abuse of power an… https://t.co/zQeNYOOrX5,neutral
8168,Donald Trump,Democrats unveil articles of impeachment against Trump. https://t.co/zV5QmQojHX,neutral
8169,Donald Trump,We The People (Even an Ever Growing Number of Democrats) trust that President Donald Trump has America's best inter… https://t.co/0kY4AC093Y,positive
8170,Donald Trump,"RT @BobDarrin: Linda Ronstadt Tells Mike Pompeo to His Face: ‘He’ll Be Loved, When He Stops Enabling Donald Trump’ https://t.co/BLQvyxKFtt",positive
8171,Donald Trump,"RT @supersteak: Donald Trump is our Jan Sobieski. 
When Jan Sobieski led his men down that hill into the Ottoman flank, it was his presence…",negative
8172,Donald Trump,"Linda Ronstadt Tells Mike Pompeo to His Face: ‘He’ll Be Loved, When He Stops Enabling Donald Trump’ https://t.co/BLQvyxKFtt",positive
8173,Donald Trump,New #NAFTA is almost fully fleshed out. Will Congress ratify...or will politics get in the way? Come on...you alrea… https://t.co/BNtJBT9nG2,positive
8174,Donald Trump,RT @ashtonpittman: Republicans on this committee are making very clear that they do not care at all if Donald Trump committed the crimes he…,positive
8175,Donald Trump,Live Updates: House Democrats are expected to release draft articles of impeachment Tuesday against President Donal… https://t.co/KqavSYUAnb,positive
8176,Donald Trump,Yeah that's a Donald Trump move (and Bill Clinton too unfortunately). So when the POS POTUS has done it and still v… https://t.co/xAumyA5YSL,negative
8177,Donald Trump,"@deepfishmode @markbjardine @EcoSenseNow Its because Donald Trump didn't sign the Paris agreement, which caused the… https://t.co/tWgnx3qqcO",neutral
8178,Donald Trump,"Wow, we’re not ready for the cyber attacks from Russia and Saudi Arabia because Donald Fucking Trump is gonna let t… https://t.co/2rVSBb0u8T",negative
8179,Donald Trump,@GOPLeader That was Donald Trump right after we elected our first black president.,positive
8180,Donald Trump,"If you liken Donald Trump to G-d or Jesus, you are the scum of the earth and I hope that you have a very rude awake… https://t.co/oD5dw9rLCU",negative
8181,Donald Trump,"Donald Trump ""A Bitch!""
George Zimmerman ""A Bitch!""
6ix9ine ""A Snitch!"" 
&amp; T.I. ""A Snitch Bitch""",neutral
8182,Donald Trump,@dbongino John Brennan you are so wrong I can only think that you’re either ignorant or very corrupt. The people’s… https://t.co/gxgQ8L7lSb,negative
8183,Donald Trump,"Trump's grand Russia conspiracy just fell apart
https://t.co/hG0YISfA3S",positive
8184,Donald Trump,"This My Christmas Gift to you guys this Christmas...Listen to it President Donald Trump and Lead us on Further, Ple… https://t.co/zkMcIa2oHB",neutral
8185,Donald Trump,French Ambassador On Donald Trump: ‘A Big Mouth’ Who ‘Reads Basically Nothing’ https://t.co/SfmHay4bA5,neutral
8186,Donald Trump,RT @MSTODAYnews: .@HUDgov Secretary Ben Carson said President Donald Trump’s opportunity zone tax breaks helped a Vicksburg saw mill reopen…,neutral
8187,Donald Trump,"@Politidope Yes, Matt.
That's because Donald Trump is a #Traitor.",neutral
8188,Donald Trump,"@GReschenthaler
FACTS MATTER
STOP LYING
#TRUTH #STANDUPDONTSHUTUP #BEACHAMPION 
but sadly, we will remember what yo… https://t.co/fVVcyZXJyE",negative
8189,Donald Trump,"Noting that Trump had not turned over any documents requested by Democrats, Swalwell asked Democratic counsel quest… https://t.co/551rDhp4uK",neutral
8190,Donald Trump,@MarieResists52 You're right about one thing there Sparky. The devil is running the government and his name is Donald trump.,positive
8191,Donald Trump,Republicans on this committee are making very clear that they do not care at all if Donald Trump committed the crim… https://t.co/voV2Mfmc24,positive
8192,Donald Trump,Michael Moore says 'there is one person that would crush Trump': Michelle Obama https://t.co/PYy21rZ9Cm,neutral
8193,Donald Trump,"#SteveChabot, this is not about the Bidens. This is about Donald Trump withholding funds. #ImpeachmentHearings",neutral
8194,Donald Trump,"President Donald Trump said he ""watched a little"" of the impeachment hearing, but didn't like what he saw. ""It's a… https://t.co/x2Ol8ruIeN",negative
8195,Donald Trump,Firing Comey saved the Presidency of Donald Trump. Trump fired that s.o.b!! And it's just the beginning.,neutral
8196,Donald Trump,"Amazon says Trump put ‘improper pressure’ on company’s bid for Pentagon contract 
Amazon says President Donald Trum… https://t.co/qHeSE3o2dp",neutral
8197,Donald Trump,"Trump Impeachment Hearing From House Judiciary Committee, Day 2
Democratic and Republican lawyers from the House In… https://t.co/NYThxpdNV5",neutral
8198,Donald Trump,@Randaldavis66 @AndyOstroy @JoeNBC @morningmika @mikebarnicle @JoeBiden @realDonaldTrump It’s not but bottom line i… https://t.co/vUYbfcGott,neutral
8199,Donald Trump,.@HUDgov Secretary Ben Carson said President Donald Trump’s opportunity zone tax breaks helped a Vicksburg saw mill… https://t.co/fECgk4NUBy,neutral
8200,Donald Trump,RT @Elwood_R: Nancy Pelosi has broken Donald Trump https://t.co/QuUKyypyiJ via @PalmerReport #TraitorTrump #StableGenius #GreatAndUnmatched…,negative
8201,Donald Trump,Nancy Pelosi has broken Donald Trump https://t.co/QuUKyypyiJ via @PalmerReport #TraitorTrump #StableGenius #GreatAndUnmatchedWisdom,negative
8202,Donald Trump,President Trump Gives Powerful Speech On The True Meaning Of Christmas https://t.co/d9e632Ksef via @FaithPotting,positive
8203,Donald Trump,@SJGrunewald You misspelled Donald Trump,neutral
8204,Donald Trump,"RT @Hyena1962Dogs: Evil, evil Democrats, Rinos, and Media. When this is over, I swear to all that is holy I will be talking as many friends…",negative
8205,Donald Trump,RT @res416: Adam Schiff Admits He is Motivated by 'Hate' in His Drive to Impeach President Donald Trump https://t.co/T6FkWk4gp6 via @BigLea…,negative
8206,Donald Trump,Adam Schiff Admits He is Motivated by 'Hate' in His Drive to Impeach President Donald Trump https://t.co/T6FkWk4gp6 via @BigLeaguePol,negative
8207,Donald Trump,"Poll: Donald Trump Edges Out Joe Biden, Pete Buttigieg in Arizona https://t.co/BY96xDMfsq",neutral
8208,Donald Trump,"Poll: Donald Trump Beating 2020 Democrats in Michigan, Pennsylvania, and Wisconsin https://t.co/fZfm5ptSS6",neutral
8209,Donald Trump,"Evil, evil Democrats, Rinos, and Media. When this is over, I swear to all that is holy I will be talking as many fr… https://t.co/mW1627k9N2",negative
8210,Donald Trump,"RT @ashtonpittman: From the Mueller's 2018 indictments: 

Russians ""engaged in operations primarily intended to communicate derogatory info…",positive
8211,Donald Trump,"@atrupar President Trump 2020, Donald Jr. 2024, 2028 - Ivanka 2032, 3036 - Eric 2040, 2044 - Barron 2048, 2052 afte… https://t.co/vl3aOtvXvX",neutral
8212,Donald Trump,"RT @ashtonpittman: Spoiler: Giuliani's racist 90s past isn't that impressive, either: https://t.co/heemmawquX https://t.co/KQ23fZn8JR",positive
8213,Donald Trump,Can you spare a minute to help Bryan Prejean? https://t.co/pdJa3Mx0jr,neutral
8214,Donald Trump,Linda Ronstadt to Mike Pompeo: Stop ‘Enabling’ Donald Trump – Variety https://t.co/jBNiHLjBhs,neutral
8215,Donald Trump,Washington Post: William Barr told President Donald Trump he was not being well served by Rudy Giuliani - CNNPoliti… https://t.co/p5UbXvY6IR,neutral
8216,Donald Trump,@RepSwalwell @RepJoeNeguse @davidcicilline @RepJayapal You are the greatest ad for the Republicans and Donald Trump… https://t.co/ZffgYAhs4t,positive
8217,Donald Trump,RT @gatewaypundit: IMPOSSIBLE!..... EVERY SINGLE ONE of the 17 Flaws and Omissions Listed in IG Report WENT AGAINST DONALD TRUMP -- But IG…,negative
8218,Donald Trump,"RT @justinbaragona: Chris Wallace, following 20 minutes of Fox News spin on IG report: ""Everybody is viewing this from the lane of what the…",neutral
8219,Donald Trump,"RT @shaunicechrist: What Donald Trump say? 
“Thhh” 
Throwback from February tho. https://t.co/T4ub3WmSb4",neutral
8220,Donald Trump,"Geraldo Rivera: Trump 'Surrounded By Backstabbers, Vipers, Rats, Snitches' https://t.co/roq9nhFzTK",neutral
8221,Donald Trump,RT @JSumnerIAm: Donald Trump Says African Americans Built This Nation! https://t.co/AbkxKoEQTQ,neutral
8222,Donald Trump,"RT @LynzforCongress: Republican Members of Congress seem to think they’re Donald Trump’s defense attorneys.

But they don’t represent him.…",neutral
8223,Donald Trump,"RT @JDCVICHAM2017: @Jali_Cat @SpeakerPelosi @thank @POTUS @realDonaldTrump Oh Nancy, failing to give DONALD J TRUMP, PRESIDENT of the UNINT…",neutral
8224,Donald Trump,Louisiana congressmen react to #impeachment articles against President Donald Trump #la04 #la05 #la01 #la02 #lasen… https://t.co/2nHKulLDAY,neutral
8225,Donald Trump,"RT @prayerfeathers: #DonaldTrump #SundayThoughts
Great article: The Traitors Among Us 
https://t.co/B6cqMjACHN via @RollingStone",positive
8226,Donald Trump,Adam Schiff Admits He is Motivated by 'Hate' in His Drive to Impeach President Donald Trump https://t.co/ittmFT4HXh via @BigLeaguePol,negative
8227,Donald Trump,"RT @WakeUp2Politics: Just released by @HouseJudiciary: The resolution ""impeaching Donald John Trump, President of the United States, for hi…",neutral
8228,Donald Trump,@SteveScalise @realDonaldTrump This tweet is just more evidence that you're willing to lie on behalf of Donald Trum… https://t.co/5wMC7ZSwlp,positive
8229,Donald Trump,@KennethBartlet9 Donald Trump suggested that four Congresswomen of color leave the U.S. and “go back” to the “total… https://t.co/BgJstTlEQl,neutral
8230,Donald Trump,RT @bameado1: Donald J Trump must be impeached.,neutral
8231,Donald Trump,"RT @acadianbelle: 🛑ALERT: In July 2016 Jim Comey reported to Obama pertaining to then presidential candidate, Donald Trump’s
campaign🛑🛑

 h…",neutral
8232,Donald Trump,"Trump's tax cuts and Trump's spirit (and maybe implementing free market economics)
https://t.co/9JZfdeqUjb https://t.co/rSVe65FbET",positive
8233,Donald Trump,RT @FilibertoCrden1: Comité de Inteligencia de la Cámara de Representantes de 🇺🇲 aprobó este martes el informe de impeachment contra Donald…,neutral
8234,Donald Trump,"RT @DayaniraTorres7: Miles de personas recorrieron este martes las calles de Londres para alzar la voz contra la OTAN, que celebra en esta…",neutral
8235,Donald Trump,RT @MTGOP: For 76 days Kathleen Williams has proven that she is just another Washington Liberal who is in lock step with Nancy Pelosi and a…,neutral
8236,Donald Trump,For 76 days Kathleen Williams has proven that she is just another Washington Liberal who is in lock step with Nancy… https://t.co/bI8IEOQPvd,neutral
8237,Donald Trump,"Donald Trump, House Democrats strike deal on revised trade pact with Mexico, Canada https://t.co/l37d0bsbxp via @usatoday",neutral
8238,Donald Trump,"RT @CollinsWilmot: ""Today, in service to our duty to the Constitution and to our country the House Committee on the Judiciary is introducin…",neutral
8239,Donald Trump,"""Today, in service to our duty to the Constitution and to our country the House Committee on the Judiciary is intro… https://t.co/WWMwQMf6at",neutral
8240,Donald Trump,Adam Schiff Admits He is Motivated by 'Hate' in His Drive to Impeach President Donald Trump https://t.co/XTSyRL9H4t via @BigLeaguePol,negative
8241,Donald Trump,"To: My Fellow Americans ,
      This is a sad day for Americans.. I just hope history will tell the truth that Our… https://t.co/vKEq6U0vPg",negative
8242,Donald Trump,I hope everyone remembers that Republicans we’re willing to throw anything resembling morals aside to maintain powe… https://t.co/bPjbPapMHe,positive
8243,Donald Trump,House Democrats have announced two articles of impeachment charging President Donald Trump with abuse of power and… https://t.co/fjCJmERQAu,neutral
8244,Donald Trump,"@thebesteno @GeoffSchuler @tarahaelle @kmerian @_CWN @Plasticdoe It’s not rare. It’s not at all rare.

My best frie… https://t.co/rJBM0mQvfG",positive
8245,Donald Trump,RT @1Krohmer13: John Brennan bemoans ‘how far we have fallen’ thanks to Donald Trump damaging ‘our national conscience &amp; our government’ ht…,positive
8246,Donald Trump,John Brennan bemoans ‘how far we have fallen’ thanks to Donald Trump damaging ‘our national conscience &amp; our govern… https://t.co/W4vSB62hnt,positive
8247,Donald Trump,Fake News CNN’s Ratings Continue to Slide In The Era of Donald Trump https://t.co/dBrLqGNzBA,negative
8248,Donald Trump,Adam Schiff Admits He is Motivated by 'Hate' in His Drive to Impeach President Donald Trump https://t.co/XTSyRL9H4t via @BigLeaguePol,negative
8249,Donald Trump,The tape confirms what has long been assumed about Nunes: he is more concerned with protecting President Donald Tru… https://t.co/eAyBwDQiqg,positive
8250,Donald Trump,"#haber 

#ABD Başkanı Donald Trump’ın, “Kim Jong-un çok zeki ve eğer düşmanca davranırsa aslında kaybedecek çok şey… https://t.co/lGBGyrW0MY",positive
8251,Donald Trump,DONALD TRUMP IS A FUCKING LIAR! https://t.co/HeI8BRG1zn,negative
8252,Donald Trump,RT @1Krohmer13: Trey Gowdy just hit Donald Trump with some really bad news on impeachment https://t.co/yCdYfL0yST via @RenewedRight,negative
8253,Donald Trump,Trey Gowdy just hit Donald Trump with some really bad news on impeachment https://t.co/yCdYfL0yST via @RenewedRight,negative
8254,Donald Trump,"RT @TammyParry: Good afternoon Anti-Pike Americans-
Donald J Trump is dismantling Albert Pikes plan
Like a slayer,
I love you Mr President,…",positive
8255,Donald Trump,"Good afternoon Anti-Pike Americans-
Donald J Trump is dismantling Albert Pikes plan
Like a slayer,
I love you Mr Pr… https://t.co/76SH51Sde9",positive
8256,Donald Trump,RT @FawnMacMT: Entire Black Church In North Carolina Endorsing Donald Trump https://t.co/Ql4UbR1Ie0,negative
8257,Donald Trump,"Linda Ronstadt rips Mike Pompeo to his face: ""Stop enabling Donald Trump” https://t.co/IdVwh7Mkcg",neutral
8258,Donald Trump,"To these sick twisted lying Democrats, Donald Trump's plan to shut down their massive voter fraud machine is the eq… https://t.co/yy3il91QUv",negative
8259,Donald Trump,RT @CarolDBradley: Just stumbled across this awful tale of Donald Trump's race horse. Has the man no shame? https://t.co/FdWCmOHXbA,negative
8260,Donald Trump,@MAGAandFree @realDonaldTrump @carrolka @MzKittyUSOA @CalRWinn @SheriffFrye06 @Patriot19Red @mtxspurt @cofveve61… https://t.co/IrDdqou9H1,neutral
8261,Donald Trump,"#SONDAKIKA

ABD Temsilciler Meclisinde Demokrat Partili milletvekilleri, Başkan Donald Trump’ın görevinden azli içi… https://t.co/L0edp2AnK1",neutral
8262,Donald Trump,@RepSwalwell @realDonaldTrump Hopefully enough of you fellow Democrats see the truth that Donald J Trump did nothin… https://t.co/RbBlfxXzOW,neutral
8263,Donald Trump,"@RepAdamSchiff Over 63 million American voters say Donald J Trump is President, come back when your numbers can  ex… https://t.co/UcGJENFCnS",neutral
8264,Donald Trump,A long overdue clarification of what it takes to remove a corrupt president from office. A natural outgrowth of wha… https://t.co/9U3MOoVfOY,negative
8265,Donald Trump,RT @ThomasFines: @TWITMO_INMATE @doitqbaby @realDonaldTrump @GenFlynn @BradFitzpatriot @DougieFreshii @FredMer39027021 @fcfootsteps @Crookl…,neutral
8266,Donald Trump,RT @Kathmandu513: @edroso @lrozen DeSantis said he had spoken to President Donald Trump and asked that the Saudi Arabian government do some…,neutral
8267,Donald Trump,"RT @DeepStateExpose: RT! Antifa Democrat goes for the sucker punch gets stopped one-handed by a Trump Supporter!
 https://t.co/Qj80hjjsSm",negative
8268,Donald Trump,@edroso @lrozen DeSantis said he had spoken to President Donald Trump and asked that the Saudi Arabian government d… https://t.co/JjagZe6RII,neutral
8269,Donald Trump,"The LA Times editorial board on Saturday called for President Donald Trump's impeachment.

The Times' editorial boa… https://t.co/fICzUCHN71",neutral
8270,Donald Trump,"Like a total loser, Donald Trump just made Elizabeth Warren's electability argument for her https://t.co/zXIrgnN6JW",neutral
8271,Donald Trump,RT @markoneillpi: @MRCJUSTRIDEIT @WilliamMillen5 @Serremmy @LAGirl4Trump @cmccoy7873 @Toddscrypto @TruthMaga @sxdoc @QmagaMike @rdrhwke @Sh…,neutral
8272,Donald Trump,@MRCJUSTRIDEIT @WilliamMillen5 @Serremmy @LAGirl4Trump @cmccoy7873 @Toddscrypto @TruthMaga @sxdoc @QmagaMike… https://t.co/2lMt93SB0H,neutral
8273,Donald Trump,"#haber

Beyaz Saray, Temsilciler Meclisi Adalet Komitesi'nde yapılacak ABD Başkanı Donald Trump'a yönelik azil otur… https://t.co/33uDzdf6Wd",neutral
8274,Donald Trump,"Trump still uses his personal cell phone despite warnings and increased call scrutiny

https://t.co/0Eb7AGHkbH",neutral
8275,Donald Trump,@realDonaldTrump @POTUS Hip .. Hip .. Hip .. !!! WE LOVE OUR PRESIDENT..!!!  DONALD J. TRUMP ..!!!!,positive
8276,Donald Trump,Trump credits ‘common sense’ regulatory agenda for boosting economy  - https://t.co/OlUPb4h4nB - @washtimes,negative
8277,Donald Trump,"RT @BobBrigham: After being stupid/evil enough to vote for the #IraqWar, @JohnKerry lost.

But he knows what it takes, which is another per…",negative
8278,Donald Trump,"After being stupid/evil enough to vote for the #IraqWar, @JohnKerry lost.

But he knows what it takes, which is ano… https://t.co/kYL2LqsEFN",negative
8279,Donald Trump,@cenkuygur @BernieSanders @HillaryClinton I find her as grating and annoying as Donald Trump https://t.co/mmBzWaW6lS,negative
8280,Donald Trump,Not necessarily. Just because you are cordial at an event doesnt mean you are BFF's https://t.co/iPHEHIXxmv,negative
8281,Donald Trump,President Trump's trade policy seems to have achieved the impossible https://t.co/GLSzLoSNGc via @usatoday,negative
8282,Donald Trump,"@realDonaldTrump That’s why we have you on Twitter Mr. President

For those of us that really want to know what in… https://t.co/79HF4K1B4x",positive
8283,Donald Trump,"Translation: ""Desperate to buoy-up Sleepy Creepy Uncle Joe in Iowa, because I know our crimes together so well, and… https://t.co/rhZU8pWFlD",negative
8284,Donald Trump,"When President Bill Clinton faced impeachment, George Washington University Law School Professor Jonathan Turley ar… https://t.co/qANGyKsCAs",neutral
